"","X","WATERBODY_CODE","LATITUDE","LONGITUDE","SPECIES_NAME","name","SAMPLE_DATE","YEAR","Netting_Start_Date","Netting_End_Date","Len2mm","Total_Length","WEIGHT","Round_Weight","SexID","Sex_ID","VALUE","Aging_Structure","Assessed_Fish_Age","Assessed_Age_Confidence","Waterbody_LID","ON_Hg_BSM_years_ID","qryContaminant_link_fish_age_date_tissue_ID","Tissues_Sampled","Contaminant_Samples_Taken","FN3_individual_fish_id","LAT","LON","LatZones","fYEAR"
"1578",1578,46398305,463932,830529,"Lake Trout","Lake Trout","2009-08-11",2009,"2009-08-10","2009-08-11",407,407,580,580,1,1,0.24,"Otolith",6,5,"17-3400-51692",7103,2197,"1X","Yes",248630,46.65888889,83.09138889,"Mid","2009"
"1579",1579,46398305,463932,830529,"Lake Trout","Lake Trout","2009-08-11",2009,"2009-08-10","2009-08-11",699,699,3050,3050,1,1,0.35,"Otolith",26,6,"17-3400-51692",7104,2199,"1X","Yes",248632,46.65888889,83.09138889,"Mid","2009"
"1580",1580,46398305,463932,830529,"Lake Trout","Lake Trout","2009-08-11",2009,"2009-08-10","2009-08-11",563,563,1525,1525,2,2,0.32,"Otolith",14,5,"17-3400-51692",7105,2198,"1X","Yes",248631,46.65888889,83.09138889,"Mid","2009"
"1581",1581,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",523,523,1280,1280,1,1,0.18,"Otolith",12,6,"17-4614-51736",7152,4453,"1X","Yes",441908,46.71916667,81.50583333,"Mid","2011"
"1582",1582,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",532,532,1530,1530,2,2,0.34,"Otolith",14,6,"17-4614-51736",7153,4444,"1X","Yes",441897,46.71916667,81.50583333,"Mid","2011"
"1583",1583,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",486,486,1120,1120,2,2,0.18,"Otolith",8,6,"17-4614-51736",7154,4450,"1X","Yes",441905,46.71916667,81.50583333,"Mid","2011"
"1584",1584,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",467,467,810,810,2,2,0.22,"Otolith",10,6,"17-4614-51736",7157,4451,"1X","Yes",441906,46.71916667,81.50583333,"Mid","2011"
"1585",1585,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",489,489,1010,1010,1,1,0.15,"Otolith",9,7,"17-4614-51736",7159,4445,"1X","Yes",441898,46.71916667,81.50583333,"Mid","2011"
"1586",1586,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",377,377,415,415,1,1,0.09,"Otolith",5,7,"17-4614-51736",7160,4448,"1X","Yes",441902,46.71916667,81.50583333,"Mid","2011"
"1587",1587,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-07","2011-08-08",361,361,350,350,2,2,0.09,"Otolith",4,7,"17-4614-51736",7162,4452,"1X","Yes",441907,46.71916667,81.50583333,"Mid","2011"
"1588",1588,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-06","2011-08-07",467,467,970,970,1,1,0.16,"Otolith",7,6,"17-4614-51736",7156,4455,"1X","Yes",441922,46.71916667,81.50583333,"Mid","2011"
"1589",1589,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-06","2011-08-07",520,520,1380,1380,1,1,0.29,"Otolith",9,7,"17-4614-51736",7158,4456,"1X","Yes",441924,46.71916667,81.50583333,"Mid","2011"
"1590",1590,46438130,464309,813021,"Lake Trout","Lake Trout","2011-08-07",2011,"2011-08-06","2011-08-07",369,369,390,390,2,2,0.07,"Otolith",3,8,"17-4614-51736",7161,4442,"1X","Yes",441948,46.71916667,81.50583333,"Mid","2011"
"1591",1591,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",223,223,81,81,2,2,0.1,"Otolith",2,8,"17-3432-51760",7167,5342,"1","Yes",165568,46.72111111,83.05222222,"Mid","2008"
"1592",1592,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",211,211,69,69,1,1,0.07,"Otolith",3,7,"17-3432-51760",7168,5343,"1","Yes",165736,46.72111111,83.05222222,"Mid","2008"
"1593",1593,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",271,271,148,148,2,2,0.13,"Otolith",3,7,"17-3432-51760",7170,5340,"1","Yes",165735,46.72111111,83.05222222,"Mid","2008"
"1594",1594,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",218,218,82,82,2,2,0.1,"Otolith",3,6,"17-3432-51760",7171,5341,"1","Yes",165734,46.72111111,83.05222222,"Mid","2008"
"1595",1595,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",254,254,130,130,2,2,0.15,"Otolith",3,7,"17-3432-51760",7172,5337,"1","Yes",165566,46.72111111,83.05222222,"Mid","2008"
"1596",1596,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",501,501,1025,1025,2,2,0.28,"Otolith",6,7,"17-3432-51760",7173,5338,"1","Yes",165692,46.72111111,83.05222222,"Mid","2008"
"1597",1597,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-06","2008-08-07",405,405,590,590,2,2,0.15,"Otolith",6,8,"17-3432-51760",7174,5336,"1","Yes",165565,46.72111111,83.05222222,"Mid","2008"
"1598",1598,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",385,385,465,465,2,2,0.26,"Otolith",6,7,"17-3432-51760",7165,5344,"1","Yes",165790,46.72111111,83.05222222,"Mid","2008"
"1599",1599,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",547,547,1200,1200,1,1,0.35,"Otolith",8,7,"17-3432-51760",7166,5345,"1","Yes",165569,46.72111111,83.05222222,"Mid","2008"
"1600",1600,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",578,578,1550,1550,2,2,0.48,"Otolith",9,7,"17-3432-51760",7175,5348,"1","Yes",165571,46.72111111,83.05222222,"Mid","2008"
"1601",1601,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",265,265,142,142,2,2,0.12,"Otolith",3,7,"17-3432-51760",7176,5350,"1","Yes",165835,46.72111111,83.05222222,"Mid","2008"
"1602",1602,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",660,660,2350,2350,2,2,0.49,"Otolith",15,7,"17-3432-51760",7177,5354,"1","Yes",165576,46.72111111,83.05222222,"Mid","2008"
"1603",1603,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",618,618,1800,1800,1,1,0.35,"Otolith",10,7,"17-3432-51760",7178,5352,"1","Yes",165574,46.72111111,83.05222222,"Mid","2008"
"1604",1604,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",245,245,97,97,2,2,0.12,"Otolith",4,5,"17-3432-51760",7180,5351,"1","Yes",165836,46.72111111,83.05222222,"Mid","2008"
"1605",1605,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",625,625,1950,1950,2,2,0.41,"Otolith",11,6,"17-3432-51760",7181,5353,"1","Yes",165575,46.72111111,83.05222222,"Mid","2008"
"1606",1606,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",265,265,144,144,2,2,0.07,"Otolith",4,7,"17-3432-51760",7182,5349,"1","Yes",165572,46.72111111,83.05222222,"Mid","2008"
"1607",1607,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",377,377,470,470,2,2,0.11,"Otolith",5,7,"17-3432-51760",7183,5346,"1","Yes",165570,46.72111111,83.05222222,"Mid","2008"
"1608",1608,46438303,464316,830308,"Lake Trout","Lake Trout","2008-08-06",2008,"2008-08-05","2008-08-06",348,348,380,380,1,1,0.15,"Otolith",4,8,"17-3432-51760",7184,5347,"1","Yes",165791,46.72111111,83.05222222,"Mid","2008"
"1609",1609,46448154,464416,815500,"Lake Trout","Lake Trout","2010-06-28",2010,"2010-06-28","2010-06-29",628,628,1960,1960,2,2,0.67,"Otolith",10,6,"17-4302-51759",7189,2744,"1X","Yes",301093,46.73777778,81.91666667,"Mid","2010"
"1610",1610,46448154,464416,815500,"Lake Trout","Lake Trout","2010-06-28",2010,"2010-06-28","2010-06-29",530,530,1190,1190,1,1,0.23,"Otolith",7,7,"17-4302-51759",7192,2748,"1X","Yes",301002,46.73777778,81.91666667,"Mid","2010"
"1611",1611,46448154,464416,815500,"Lake Trout","Lake Trout","2010-06-28",2010,"2010-06-27","2010-06-28",566,566,1450,1450,2,2,0.4,"Otolith",6,8,"17-4302-51759",7185,2751,"X1","Yes",301225,46.73777778,81.91666667,"Mid","2010"
"1612",1612,46448154,464416,815500,"Lake Trout","Lake Trout","2010-06-28",2010,"2010-06-27","2010-06-28",668,668,2200,2200,1,1,0.65,"Otolith",10,7,"17-4302-51759",7188,2753,"1X","Yes",301232,46.73777778,81.91666667,"Mid","2010"
"1613",1613,46457954,464245,795613,"Walleye","Walleye","2009-08-17",2009,"2009-08-17","2009-08-18",598,598,1850,1850,2,2,1.1,"Otolith",10,8,"17-5812-51735",7214,9377,"1X","Yes",267777,46.7125,79.93694444,"Mid","2009"
"1614",1614,46457954,464245,795613,"Walleye","Walleye","2009-08-17",2009,"2009-08-17","2009-08-18",522,522,1050,1050,1,1,1.1,"Otolith",15,8,"17-5812-51735",7215,9391,"1X","Yes",267785,46.7125,79.93694444,"Mid","2009"
"1615",1615,46457954,464245,795613,"Walleye","Walleye","2009-08-17",2009,"2009-08-17","2009-08-18",440,440,710,710,2,2,0.51,"Otolith",6,8,"17-5812-51735",7220,9392,"1X","Yes",267957,46.7125,79.93694444,"Mid","2009"
"1616",1616,46457954,464245,795613,"Walleye","Walleye","2009-08-17",2009,"2009-08-17","2009-08-18",420,420,575,575,1,1,0.37,"Otolith",7,8,"17-5812-51735",7225,9379,"1X","Yes",267779,46.7125,79.93694444,"Mid","2009"
"1617",1617,46457954,464245,795613,"Northern Pike","Northern Pike","2009-08-17",2009,"2009-08-17","2009-08-18",474,474,545,545,1,1,0.23,"Cleithrum",3,6,"17-5812-51735",7245,9421,"1","Yes",267304,46.7125,79.93694444,"Mid","2009"
"1618",1618,46457954,464245,795613,"Northern Pike","Northern Pike","2009-08-17",2009,"2009-08-17","2009-08-18",412,412,370,370,1,1,0.31,"Cleithrum",3,6,"17-5812-51735",7249,9373,"1","Yes",267805,46.7125,79.93694444,"Mid","2009"
"1619",1619,46457954,464245,795613,"Northern Pike","Northern Pike","2009-08-17",2009,"2009-08-17","2009-08-18",302,302,170,170,2,2,0.16,"Cleithrum",1,8,"17-5812-51735",7251,9374,"1","Yes",267806,46.7125,79.93694444,"Mid","2009"
"1620",1620,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-18",2009,"2009-08-17","2009-08-18",547,547,898,898,2,2,0.44,"Cleithrum",2,6,"17-6007-51793",7295,3111,"1","Yes",266272,46.76194444,79.68138889,"Mid","2009"
"1621",1621,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-18",2009,"2009-08-17","2009-08-18",581,581,1104,1104,1,1,0.49,"Cleithrum",3,8,"17-6007-51793",7297,3112,"1","Yes",266273,46.76194444,79.68138889,"Mid","2009"
"1622",1622,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-18",2009,"2009-08-17","2009-08-18",556,556,1002,1002,2,2,0.4,"Cleithrum",3,8,"17-6007-51793",7298,3084,"1","Yes",266240,46.76194444,79.68138889,"Mid","2009"
"1623",1623,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",420,420,654,654,2,2,0.74,"Otolith",7,9,"17-6007-51793",7310,3050,"1X","Yes",266213,46.76194444,79.68138889,"Mid","2009"
"1624",1624,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",420,420,665,665,2,2,0.78,"Otolith",7,8,"17-6007-51793",7311,3118,"1X","Yes",266278,46.76194444,79.68138889,"Mid","2009"
"1625",1625,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",402,402,575,575,2,2,0.56,"Otolith",4,9,"17-6007-51793",7312,3117,"1X","Yes",266277,46.76194444,79.68138889,"Mid","2009"
"1626",1626,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",380,380,500,500,1,1,0.56,"Otolith",4,9,"17-6007-51793",7313,3119,"1X","Yes",266279,46.76194444,79.68138889,"Mid","2009"
"1627",1627,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",360,360,369,369,1,1,0.36,"Otolith",3,9,"17-6007-51793",7314,3116,"1X","Yes",266276,46.76194444,79.68138889,"Mid","2009"
"1628",1628,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",360,360,400,400,1,1,0.5,"Otolith",4,9,"17-6007-51793",7315,3114,"1X","Yes",266440,46.76194444,79.68138889,"Mid","2009"
"1629",1629,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",352,352,351,351,1,1,0.55,"Otolith",4,9,"17-6007-51793",7316,3082,"1X","Yes",266405,46.76194444,79.68138889,"Mid","2009"
"1630",1630,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",351,351,352,352,2,2,0.6,"Otolith",4,9,"17-6007-51793",7317,3081,"1X","Yes",266237,46.76194444,79.68138889,"Mid","2009"
"1631",1631,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",350,350,400,400,1,1,0.7,"Otolith",7,9,"17-6007-51793",7318,3105,"1X","Yes",266425,46.76194444,79.68138889,"Mid","2009"
"1632",1632,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",341,341,335,335,2,2,0.72,"Otolith",4,9,"17-6007-51793",7319,3085,"1X","Yes",266241,46.76194444,79.68138889,"Mid","2009"
"1633",1633,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",319,319,254,254,2,2,0.51,"Otolith",4,9,"17-6007-51793",7320,3106,"1X","Yes",266258,46.76194444,79.68138889,"Mid","2009"
"1634",1634,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",309,309,228,228,1,1,0.45,"Otolith",3,9,"17-6007-51793",7321,3115,"1X","Yes",266275,46.76194444,79.68138889,"Mid","2009"
"1635",1635,46467940,464543,794053,"Walleye","Walleye","2009-08-18",2009,"2009-08-17","2009-08-18",270,270,154,154,2,2,0.37,"Otolith",3,9,"17-6007-51793",7322,3113,"1X","Yes",266274,46.76194444,79.68138889,"Mid","2009"
"1636",1636,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",561,561,1600,1600,1,1,1,"Otolith",10,8,"17-6007-51793",7324,3061,"1","Yes",266224,46.76194444,79.68138889,"Mid","2009"
"1637",1637,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",493,493,1000,1000,1,1,1,"Otolith",12,9,"17-6007-51793",7325,3079,"1X","Yes",266371,46.76194444,79.68138889,"Mid","2009"
"1638",1638,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",391,391,520,520,2,2,0.77,"Otolith",7,9,"17-6007-51793",7326,3073,"1X","Yes",266365,46.76194444,79.68138889,"Mid","2009"
"1639",1639,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",390,390,510,510,1,1,0.56,"Otolith",4,9,"17-6007-51793",7327,3078,"1X","Yes",266370,46.76194444,79.68138889,"Mid","2009"
"1640",1640,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",359,359,450,450,2,2,0.66,"Otolith",6,9,"17-6007-51793",7328,3076,"1X","Yes",266368,46.76194444,79.68138889,"Mid","2009"
"1641",1641,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",316,316,260,260,2,2,0.45,"Otolith",3,9,"17-6007-51793",7330,3072,"1X","Yes",266364,46.76194444,79.68138889,"Mid","2009"
"1642",1642,46467940,464543,794053,"Walleye","Walleye","2009-08-19",2009,"2009-08-18","2009-08-19",282,282,200,200,1,1,0.41,"Otolith",3,9,"17-6007-51793",7331,3067,"1X","Yes",266361,46.76194444,79.68138889,"Mid","2009"
"1643",1643,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-20",2009,"2009-08-19","2009-08-20",520,520,625,625,2,2,0.56,"Cleithrum",2,7,"17-6007-51793",7339,3051,"1","Yes",266214,46.76194444,79.68138889,"Mid","2009"
"1644",1644,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-20",2009,"2009-08-19","2009-08-20",496,496,648,648,2,2,0.48,"Cleithrum",2,8,"17-6007-51793",7340,3054,"1","Yes",266217,46.76194444,79.68138889,"Mid","2009"
"1645",1645,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-21",2009,"2009-08-20","2009-08-21",440,440,532,532,1,1,0.27,"Cleithrum",2,6,"17-6007-51793",7341,3123,"1","Yes",266295,46.76194444,79.68138889,"Mid","2009"
"1646",1646,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-22",2009,"2009-08-21","2009-08-22",490,490,612,612,1,1,0.34,"Cleithrum",3,7,"17-6007-51793",7342,3120,"1","Yes",266286,46.76194444,79.68138889,"Mid","2009"
"1647",1647,46467940,464543,794053,"Northern Pike","Northern Pike","2009-08-22",2009,"2009-08-21","2009-08-22",443,443,498,498,2,2,0.17,"Cleithrum",1,7,"17-6007-51793",7343,3121,"1","Yes",266287,46.76194444,79.68138889,"Mid","2009"
"1648",1648,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",302,302,220,220,1,1,0.43,"Otolith",3,9,"17-5845-51854",7407,8984,"1X","Yes",261384,46.81916667,79.89194444,"Mid","2009"
"1649",1649,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",491,491,995,995,2,2,0.96,"Otolith",8,8,"17-5845-51854",7412,8983,"1X","Yes",261259,46.81916667,79.89194444,"Mid","2009"
"1650",1650,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",468,468,902,902,1,1,0.62,"Otolith",4,8,"17-5845-51854",7413,8952,"1X","Yes",261224,46.81916667,79.89194444,"Mid","2009"
"1651",1651,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",447,447,748,748,2,2,0.85,"Otolith",6,9,"17-5845-51854",7414,8978,"1X","Yes",261378,46.81916667,79.89194444,"Mid","2009"
"1652",1652,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",431,431,705,705,1,1,0.99,"Otolith",8,8,"17-5845-51854",7415,8976,"1X","Yes",261253,46.81916667,79.89194444,"Mid","2009"
"1653",1653,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",391,391,492,492,1,1,0.65,"Otolith",4,9,"17-5845-51854",7416,8981,"1X","Yes",261257,46.81916667,79.89194444,"Mid","2009"
"1654",1654,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",371,371,500,500,2,2,0.45,"Otolith",4,9,"17-5845-51854",7417,8977,"1X","Yes",261254,46.81916667,79.89194444,"Mid","2009"
"1655",1655,46497953,464909,795331,"Walleye","Walleye","2009-08-22",2009,"2009-08-22","2009-08-23",269,269,202,202,2,2,0.35,"Otolith",2,9,"17-5845-51854",7418,8982,"1X","Yes",261258,46.81916667,79.89194444,"Mid","2009"
"1656",1656,46497953,464909,795331,"Walleye","Walleye","2009-08-24",2009,"2009-08-24","2009-08-25",340,340,305,305,2,2,0.38,"Otolith",3,9,"17-5845-51854",7419,8971,"1X","Yes",261247,46.81916667,79.89194444,"Mid","2009"
"1657",1657,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",704,704,2000,2000,1,1,0.79,"Cleithrum",5,6,"17-5845-51854",7420,8970,"1","Yes",261368,46.81916667,79.89194444,"Mid","2009"
"1658",1658,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",690,690,1900,1900,1,1,0.54,"Cleithrum",3,9,"17-5845-51854",7421,8960,"1","Yes",261235,46.81916667,79.89194444,"Mid","2009"
"1659",1659,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",666,666,1500,1500,1,1,0.63,"Cleithrum",4,7,"17-5845-51854",7423,8985,"1","Yes",261260,46.81916667,79.89194444,"Mid","2009"
"1660",1660,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",640,640,1050,1050,2,2,0.84,"Cleithrum",3,7,"17-5845-51854",7424,8989,"1","Yes",261266,46.81916667,79.89194444,"Mid","2009"
"1661",1661,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",600,600,1102,1102,1,1,0.46,"Cleithrum",3,8,"17-5845-51854",7426,8988,"1","Yes",261265,46.81916667,79.89194444,"Mid","2009"
"1662",1662,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",500,500,770,770,2,2,0.41,"Cleithrum",2,8,"17-5845-51854",7428,8956,"1","Yes",261227,46.81916667,79.89194444,"Mid","2009"
"1663",1663,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",415,415,420,420,1,1,0.25,"Cleithrum",2,6,"17-5845-51854",7430,8955,"1","Yes",261226,46.81916667,79.89194444,"Mid","2009"
"1664",1664,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-24","2009-08-25",381,381,340,340,1,1,0.3,"Cleithrum",1,8,"17-5845-51854",7431,8958,"1","Yes",261229,46.81916667,79.89194444,"Mid","2009"
"1665",1665,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-23","2009-08-24",680,680,1640,1640,2,2,0.66,"Cleithrum",4,6,"17-5845-51854",7422,8950,"1","Yes",261223,46.81916667,79.89194444,"Mid","2009"
"1666",1666,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-23","2009-08-24",631,631,1504,1504,1,1,0.44,"Cleithrum",3,9,"17-5845-51854",7425,8998,"1","Yes",261276,46.81916667,79.89194444,"Mid","2009"
"1667",1667,46497953,464909,795331,"Northern Pike","Northern Pike","2009-08-24",2009,"2009-08-23","2009-08-24",530,530,800,800,1,1,0.46,"Cleithrum",2,9,"17-5845-51854",7427,9000,"1","Yes",261277,46.81916667,79.89194444,"Mid","2009"
"1668",1668,46497953,464909,795331,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",462,462,830,830,2,2,0.67,"Otolith",4,9,"17-5845-51854",7439,8999,"1X","Yes",261396,46.81916667,79.89194444,"Mid","2009"
"1669",1669,46497953,464909,795331,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",456,456,760,760,1,1,0.57,"Dorsal Spine",6,6,"17-5845-51854",7440,9002,"1X","Yes",261279,46.81916667,79.89194444,"Mid","2009"
"1670",1670,46497953,464909,795331,"Walleye","Walleye","2009-08-24",2009,"2009-08-23","2009-08-24",420,420,652,652,2,2,0.62,"Otolith",4,8,"17-5845-51854",7441,9001,"1X","Yes",261278,46.81916667,79.89194444,"Mid","2009"
"1671",1671,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",442,442,615,615,2,2,0.75,"Otolith",6,9,"17-5845-51854",7443,8963,"1X","Yes",261241,46.81916667,79.89194444,"Mid","2009"
"1672",1672,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",372,372,440,440,1,1,0.67,"Otolith",4,9,"17-5845-51854",7444,8969,"1X","Yes",261245,46.81916667,79.89194444,"Mid","2009"
"1673",1673,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",330,330,280,280,1,1,0.43,"Otolith",3,9,"17-5845-51854",7445,8965,"1X","Yes",261359,46.81916667,79.89194444,"Mid","2009"
"1674",1674,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",328,328,265,265,1,1,0.4,"Otolith",2,9,"17-5845-51854",7446,8954,"1X","Yes",261282,46.81916667,79.89194444,"Mid","2009"
"1675",1675,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",246,246,110,110,1,1,0.36,"Otolith",1,9,"17-5845-51854",7447,8967,"1X","Yes",261243,46.81916667,79.89194444,"Mid","2009"
"1676",1676,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",222,222,85,85,1,1,0.35,"Otolith",1,9,"17-5845-51854",7448,8966,"1X","Yes",261242,46.81916667,79.89194444,"Mid","2009"
"1677",1677,46497953,464909,795331,"Walleye","Walleye","2009-08-26",2009,"2009-08-25","2009-08-26",200,200,60,60,1,1,0.26,"Otolith",1,9,"17-5845-51854",7450,8953,"1X","Yes",261225,46.81916667,79.89194444,"Mid","2009"
"1678",1678,46508408,464938,840859,"Lake Trout","Lake Trout","2008-06-21",2008,"2008-06-20","2008-06-21",340,340,275,275,2,2,0.1,"Otolith",5,6,"16-7186-51904",7468,222,"1","Yes",192385,46.82722222,84.14972222,"Mid","2008"
"1679",1679,46527957,465218,795758,"Walleye","Walleye","2009-08-06",2009,"2009-08-05","2009-08-06",391,391,551,551,2,2,0.19,"Otolith",4,9,"17-5788-51912",7501,3409,"1X","Yes",261726,46.87166667,79.96611111,"Mid","2009"
"1680",1680,46527957,465218,795758,"Walleye","Walleye","2009-08-06",2009,"2009-08-05","2009-08-06",379,379,458,458,2,2,0.14,"Otolith",3,9,"17-5788-51912",7502,3406,"1X","Yes",261812,46.87166667,79.96611111,"Mid","2009"
"1681",1681,46527957,465218,795758,"Walleye","Walleye","2009-08-06",2009,"2009-08-05","2009-08-06",367,367,402,402,1,1,0.18,"Otolith",3,9,"17-5788-51912",7503,3410,"1X","Yes",261727,46.87166667,79.96611111,"Mid","2009"
"1682",1682,46527957,465218,795758,"Northern Pike","Northern Pike","2009-08-06",2009,"2009-08-05","2009-08-06",500,500,602,602,2,2,0.18,"Cleithrum",2,9,"17-5788-51912",7504,3420,"1","Yes",261002,46.87166667,79.96611111,"Mid","2009"
"1683",1683,46527957,465218,795758,"Walleye","Walleye","2009-08-06",2009,"2009-08-05","2009-08-06",490,490,990,990,1,1,0.26,"Otolith",5,9,"17-5788-51912",7505,3402,"1X","Yes",261723,46.87166667,79.96611111,"Mid","2009"
